ownershg,value,rent,ftotinc,nfams,ncouples,nmothers,nfathers,momloc,momrule,poploc,poprule,sploc,sprule,famsize,nchild,nchlt5,famunit,nsibs,relateg,age,sex,raceg,marst,school,educrec,schltype,occscore,sei,inctot,incwage,incfarm,incss,poverty,migrat5g,movedin,binaryClass
Rented,999999.0,437.0,16000.0,1,1,1,1,2,1,1,1,0,0,7,0,0,1,4,Child,17.0,Female,White,Never_married_single,No_not_in_school,Grade_1-4,Not_enrolled,0.0,0.0,0.0,0.0,0,0.0,83.0,Moved_place_not_reported,0,P
Rented,999999.0,875.0,68519.0,1,1,1,1,1,1,2,1,0,0,3,0,0,1,0,Child,17.0,Male,White,Never_married_single,Yes_in_school,Grade_11,Private_school_(19601990),18.0,44.0,3807.0,3807.0,0,0.0,501.0,Moved_place_not_reported,0,P
Owned_or_being_bought_(loan),350000.0,0.0,75000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Head_Householder,58.0,Male,White,Widowed,No_not_in_school,4+_years_of_college,Not_enrolled,42.0,78.0,75000.0,75000.0,0,0.0,501.0,Moved_place_not_reported,2,P
Rented,999999.0,575.0,15385.0,1,1,1,1,2,1,1,1,0,0,5,0,0,1,2,Child,15.0,Female,Chinese,Never_married_single,Yes_in_school,Grade_5-8,Public_school,0.0,0.0,0.0,999999.0,999999,0.0,101.0,Same_house,0,P
Rented,999999.0,187.0,9888.0,1,0,1,0,1,1,0,0,0,0,4,0,0,1,2,Child,6.0,Female,Black_Negro,Never_married_single,Yes_in_school,Grade_1-4,Public_school,0.0,0.0,0.0,999999.0,999999,99999.0,78.0,Same_house,0,P
Rented,999999.0,412.0,15000.0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,Partner_friend_visitor,28.0,Female,White,Never_married_single,No_not_in_school,Grade_5-8,Not_enrolled,0.0,0.0,0.0,0.0,0,0.0,1.0,Moved_place_not_reported,0,P
Rented,999999.0,487.0,19390.0,1,1,0,0,0,0,0,0,1,2,2,0,0,1,0,Spouse,46.0,Male,Black_Negro,Married_spouse_present,No_not_in_school,4+_years_of_college,Not_enrolled,35.0,68.0,0.0,0.0,0,0.0,234.0,Moved_place_not_reported,0,P
Rented,999999.0,512.0,4200.0,1,0,1,0,1,1,0,0,0,0,4,0,0,1,2,Child,23.0,Male,White,Never_married_single,No_not_in_school,Grade_12,Not_enrolled,0.0,0.0,0.0,0.0,0,0.0,33.0,Moved_place_not_reported,0,P
Rented,999999.0,875.0,34783.0,1,1,1,1,0,0,0,0,2,1,4,1,0,1,0,Head_Householder,34.0,Male,White,Married_spouse_present,No_not_in_school,Grade_12,Not_enrolled,18.0,19.0,18783.0,18783.0,0,0.0,268.0,Moved_place_not_reported,2,P
Rented,999999.0,1000.0,38000.0,1,1,1,1,0,0,0,0,2,1,5,3,2,1,0,Head_Householder,35.0,Male,White,Married_spouse_present,Yes_in_school,1_to_3_years_of_college,Public_school,29.0,27.0,38000.0,38000.0,0,0.0,257.0,Moved_place_not_reported,2,P
Owned_or_being_bought_(loan),400000.0,0.0,81200.0,1,1,0,0,0,0,0,0,1,1,2,0,0,1,0,Spouse,83.0,Female,White,Married_spouse_present,No_not_in_school,1_to_3_years_of_college,Not_enrolled,0.0,0.0,36800.0,0.0,0,6800.0,501.0,Same_house,0,P
Owned_or_being_bought_(loan),350000.0,0.0,58603.0,1,1,0,0,0,0,0,0,2,1,2,0,0,1,0,Head_Householder,61.0,Male,White,Married_spouse_present,No_not_in_school,4+_years_of_college,Not_enrolled,41.0,68.0,58603.0,0.0,0,0.0,501.0,Same_house,8,P
Rented,999999.0,875.0,37900.0,1,0,1,0,1,1,0,0,0,0,3,0,0,1,1,Child,12.0,Male,White,Never_married_single,Yes_in_school,Grade_5-8,Public_school,0.0,0.0,0.0,999999.0,999999,99999.0,380.0,Moved_place_not_reported,0,P
Rented,999999.0,537.0,7195.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Head_Householder,39.0,Female,Black_Negro,Never_married_single,No_not_in_school,4+_years_of_college,Not_enrolled,41.0,84.0,7195.0,5900.0,0,0.0,112.0,Moved_place_not_reported,1,P
Rented,999999.0,875.0,8000.0,4,0,0,0,0,0,0,0,0,0,1,0,0,3,0,Partner_friend_visitor,20.0,Female,White,Never_married_single,Yes_in_school,4+_years_of_college,Public_school,22.0,61.0,10000.0,4000.0,0,0.0,155.0,Moved_place_not_reported,0,N
Owned_or_being_bought_(loan),275000.0,0.0,29164.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Head_Householder,64.0,Female,White,Divorced,No_not_in_school,1_to_3_years_of_college,Not_enrolled,38.0,68.0,29164.0,28903.0,0,0.0,452.0,Same_house,6,P
Owned_or_being_bought_(loan),350000.0,0.0,85612.0,1,1,1,1,0,0,0,0,2,1,3,1,0,1,0,Head_Householder,69.0,Male,Chinese,Married_spouse_present,No_not_in_school,4+_years_of_college,Not_enrolled,41.0,68.0,48612.0,0.0,0,11000.0,501.0,Same_house,7,N
Rented,999999.0,137.0,11520.0,1,0,1,0,0,0,0,0,0,0,5,0,0,1,1,Sibling,18.0,Female,Black_Negro,Never_married_single,No_not_in_school,Grade_10,Not_enrolled,14.0,26.0,3360.0,0.0,0,0.0,78.0,Same_house,0,P
Owned_or_being_bought_(loan),275000.0,0.0,54274.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Head_Householder,70.0,Male,White,Divorced,No_not_in_school,1_to_3_years_of_college,Not_enrolled,0.0,0.0,54274.0,0.0,0,3543.0,501.0,Same_house,7,P
Owned_or_being_bought_(loan),225000.0,0.0,31800.0,2,1,1,1,0,0,0,0,0,0,7,0,0,1,1,Sibling-in-Law,37.0,Male,White,Never_married_single,No_not_in_school,Grade_5-8,Not_enrolled,20.0,8.0,12000.0,12000.0,0,0.0,165.0,Same_house,0,P
Owned_or_being_bought_(loan),225000.0,0.0,91731.0,1,1,1,1,2,1,1,1,0,0,5,0,0,1,2,Child,16.0,Male,White,Never_married_single,Yes_in_school,Grade_10,Public_school,0.0,0.0,0.0,0.0,0,0.0,501.0,Same_house,0,P
Owned_or_being_bought_(loan),137500.0,0.0,61974.0,1,1,2,1,2,1,1,1,0,0,7,1,1,1,3,Child,23.0,Female,White,Never_married_single,No_not_in_school,Grade_12,Not_enrolled,22.0,61.0,17500.0,13500.0,0,0.0,308.0,Same_house,0,P
Owned_or_being_bought_(loan),400000.0,0.0,114580.0,1,1,0,0,0,0,0,0,2,1,2,0,0,1,0,Head_Householder,48.0,Male,White,Married_spouse_present,No_not_in_school,4+_years_of_college,Not_enrolled,31.0,65.0,74598.0,74547.0,0,0.0,501.0,Moved_place_not_reported,2,P
Owned_or_being_bought_(loan),225000.0,0.0,82000.0,1,1,1,1,0,0,0,0,2,1,3,1,1,1,0,Head_Householder,29.0,Male,White,Married_spouse_present,No_not_in_school,Grade_12,Not_enrolled,41.0,68.0,70000.0,0.0,0,0.0,501.0,Moved_place_not_reported,2,P
Owned_or_being_bought_(loan),187500.0,0.0,52500.0,1,1,2,1,4,1,0,0,2,1,4,1,0,1,0,Head_Householder,54.0,Male,Other_Asian_or_Pacific,Married_spouse_present,No_not_in_school,4+_years_of_college,Not_enrolled,23.0,18.0,30000.0,29000.0,0,0.0,404.0,Moved_place_not_reported,2,P
Owned_or_being_bought_(loan),162500.0,0.0,31057.0,1,1,1,1,0,0,0,0,2,1,3,1,0,1,0,Head_Householder,74.0,Male,White,Married_spouse_present,No_not_in_school,Grade_1-4,Not_enrolled,0.0,0.0,31057.0,0.0,0,23090.0,320.0,Same_house,7,P
Owned_or_being_bought_(loan),400000.0,0.0,39600.0,1,1,0,0,0,0,0,0,0,0,4,0,0,1,0,Other_relatives,17.0,Male,White,Never_married_single,Yes_in_school,Grade_12,Public_school,0.0,0.0,0.0,0.0,0,0.0,315.0,Moved_place_not_reported,0,P
Owned_or_being_bought_(loan),275000.0,0.0,29808.0,1,2,2,2,2,1,1,1,0,0,7,0,0,1,2,Child,18.0,Female,White,Never_married_single,Yes_in_school,Grade_12,Public_school,25.0,44.0,5200.0,5200.0,0,0.0,148.0,Same_house,0,P
Rented,999999.0,312.0,22000.0,1,1,1,1,0,0,0,0,2,1,4,2,1,1,0,Head_Householder,35.0,Male,White,Married_spouse_present,No_not_in_school,Grade_5-8,Not_enrolled,37.0,49.0,18000.0,18000.0,0,0.0,175.0,Same_house,2,P
Owned_or_being_bought_(loan),187500.0,0.0,77500.0,1,1,2,1,0,0,0,0,0,0,9,0,0,1,2,Sibling,44.0,Male,White,Married_spouse_absent,No_not_in_school,Grade_1-4,Not_enrolled,23.0,18.0,0.0,0.0,0,0.0,288.0,Same_house,0,P
Rented,999999.0,875.0,28338.0,1,0,2,0,2,5,0,0,0,0,4,0,0,1,1,Grandchild,8.0,Female,Black_Negro,Never_married_single,Yes_in_school,Grade_1-4,Public_school,0.0,0.0,0.0,999999.0,999999,99999.0,225.0,Same_house,0,P
Rented,999999.0,1000.0,93482.0,1,1,0,0,0,0,0,0,2,1,2,0,0,1,0,Head_Householder,30.0,Male,White,Married_spouse_present,No_not_in_school,4+_years_of_college,Not_enrolled,79.0,92.0,56774.0,56623.0,0,0.0,501.0,Moved_place_not_reported,1,P
Owned_or_being_bought_(loan),162500.0,0.0,62794.0,1,1,1,1,0,0,0,0,2,1,3,1,0,1,0,Head_Householder,42.0,Male,Black_Negro,Married_spouse_present,No_not_in_school,Grade_11,Not_enrolled,20.0,8.0,36355.0,36355.0,0,0.0,501.0,Moved_place_not_reported,2,P
Owned_or_being_bought_(loan),52500.0,0.0,55033.0,1,1,2,1,0,0,0,0,0,0,6,1,0,1,0,Head_Householder,68.0,Female,White,Widowed,No_not_in_school,1_to_3_years_of_college,Not_enrolled,20.0,39.0,21692.0,18450.0,0,3242.0,322.0,Same_house,8,P
Rented,999999.0,537.0,20000.0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,Partner_friend_visitor,16.0,Male,White,Never_married_single,Yes_in_school,Grade_10,Public_school,0.0,0.0,0.0,0.0,0,0.0,1.0,Moved_place_not_reported,0,P
Owned_or_being_bought_(loan),225000.0,0.0,132940.0,1,1,2,1,6,1,0,0,2,1,6,3,0,1,0,Head_Householder,41.0,Male,Black_Negro,Married_spouse_present,No_not_in_school,1_to_3_years_of_college,Not_enrolled,20.0,9.0,99000.0,36000.0,0,0.0,501.0,Same_house,6,P
Owned_or_being_bought_(loan),225000.0,0.0,101540.0,1,1,1,1,0,0,0,0,1,1,3,1,0,1,0,Spouse,53.0,Female,White,Married_spouse_present,No_not_in_school,1_to_3_years_of_college,Not_enrolled,41.0,68.0,43500.0,43500.0,0,0.0,501.0,Same_house,0,P
Owned_or_being_bought_(loan),400000.0,0.0,49000.0,1,0,1,0,2,1,0,0,0,0,2,0,0,1,0,Head_Householder,53.0,Male,White,Never_married_single,No_not_in_school,Grade_12,Not_enrolled,35.0,62.0,40000.0,0.0,0,0.0,501.0,Same_house,6,P
Owned_or_being_bought_(loan),225000.0,0.0,38000.0,1,1,1,1,0,0,0,0,2,2,4,2,2,1,0,Head_Householder,36.0,Female,White,Married_spouse_present,No_not_in_school,4+_years_of_college,Not_enrolled,35.0,62.0,1500.0,1500.0,0,0.0,302.0,Moved_place_not_reported,2,P
Rented,999999.0,537.0,18000.0,1,1,1,1,2,1,1,1,0,0,5,0,0,1,2,Child,7.0,Female,White,Never_married_single,Yes_in_school,Grade_1-4,Public_school,0.0,0.0,0.0,999999.0,999999,99999.0,122.0,Same_house,0,P
Rented,999999.0,725.0,58963.0,1,1,1,1,0,0,0,0,1,1,4,2,0,1,0,Spouse,51.0,Female,White,Married_spouse_present,Yes_in_school,Grade_10,Public_school,18.0,44.0,18000.0,18000.0,0,0.0,461.0,Same_house,0,P
Rented,999999.0,387.0,7560.0,1,0,1,0,1,1,0,0,0,0,4,0,0,1,2,Child,5.0,Female,White,Never_married_single,Yes_in_school,None_or_preschool,Public_school,0.0,0.0,0.0,999999.0,999999,99999.0,60.0,Same_house,0,P
Owned_or_being_bought_(loan),225000.0,0.0,5200.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Head_Householder,47.0,Female,White,Divorced,No_not_in_school,1_to_3_years_of_college,Not_enrolled,35.0,62.0,5200.0,4000.0,0,0.0,81.0,Same_house,5,P
Rented,999999.0,437.0,12500.0,1,1,1,1,0,0,0,0,1,1,3,1,1,1,0,Spouse,20.0,Female,White,Married_spouse_present,No_not_in_school,Grade_10,Not_enrolled,16.0,38.0,6500.0,6500.0,0,0.0,125.0,Moved_place_not_reported,0,P
Rented,999999.0,875.0,62000.0,1,1,1,1,0,0,0,0,2,1,5,3,3,1,0,Head_Householder,27.0,Male,White,Married_spouse_present,Yes_in_school,4+_years_of_college,Private_school_(19601990),63.0,96.0,50000.0,0.0,0,0.0,419.0,Same_house,1,P
Owned_or_being_bought_(loan),112500.0,0.0,33468.0,1,1,1,1,2,1,1,1,0,0,6,0,0,1,3,Child,13.0,Male,White,Never_married_single,Yes_in_school,Grade_5-8,Public_school,0.0,0.0,0.0,999999.0,999999,99999.0,192.0,Same_house,0,P
Rented,999999.0,387.0,57000.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Head_Householder,50.0,Male,White,Divorced,No_not_in_school,1_to_3_years_of_college,Not_enrolled,42.0,86.0,57000.0,57000.0,0,0.0,501.0,Same_house,2,P
Rented,999999.0,625.0,0.0,1,0,1,0,1,1,0,0,0,0,2,0,0,1,0,Child,12.0,Female,Black_Negro,Never_married_single,Yes_in_school,Grade_5-8,Public_school,0.0,0.0,0.0,999999.0,999999,99999.0,1.0,Same_house,0,P
Rented,999999.0,337.0,7000.0,4,0,1,1,0,0,0,0,0,0,1,0,0,3,0,Partner_friend_visitor,36.0,Male,White,Separated,No_not_in_school,Grade_5-8,Not_enrolled,20.0,8.0,4000.0,4000.0,0,0.0,62.0,Moved_place_not_reported,0,N
Rented,999999.0,1000.0,40000.0,1,1,0,0,0,0,0,0,2,1,2,0,0,1,0,Head_Householder,29.0,Male,Japanese,Married_spouse_present,Yes_in_school,4+_years_of_college,Public_school,41.0,68.0,40000.0,40000.0,0,0.0,482.0,Moved_place_not_reported,1,P
Owned_or_being_bought_(loan),225000.0,0.0,86700.0,1,1,0,0,0,0,0,0,1,1,2,0,0,1,0,Spouse,31.0,Female,White,Married_spouse_present,No_not_in_school,4+_years_of_college,Not_enrolled,33.0,76.0,11150.0,0.0,0,0.0,501.0,Moved_place_not_reported,0,N
Rented,999999.0,412.0,45000.0,1,1,1,1,0,0,0,0,2,1,4,2,0,1,0,Head_Householder,36.0,Male,White,Married_spouse_present,No_not_in_school,4+_years_of_college,Not_enrolled,61.0,93.0,30000.0,30000.0,0,0.0,358.0,Same_house,6,P
Owned_or_being_bought_(loan),162500.0,0.0,25976.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Head_Householder,44.0,Female,Chinese,Never_married_single,No_not_in_school,4+_years_of_college,Not_enrolled,41.0,68.0,25976.0,23700.0,0,0.0,403.0,Moved_place_not_reported,1,P
Rented,999999.0,512.0,140792.0,1,1,1,1,0,0,0,0,2,1,5,3,0,1,0,Head_Householder,54.0,Male,White,Married_spouse_present,No_not_in_school,1_to_3_years_of_college,Not_enrolled,26.0,21.0,108603.0,50000.0,0,0.0,501.0,Same_house,6,P
Owned_or_being_bought_(loan),137500.0,0.0,21000.0,1,1,1,1,0,0,0,0,2,1,5,2,0,1,1,Head_Householder,38.0,Male,White,Married_spouse_present,No_not_in_school,1_to_3_years_of_college,Not_enrolled,22.0,18.0,5000.0,5000.0,0,0.0,138.0,Moved_place_not_reported,5,P
Rented,999999.0,537.0,13600.0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,Other_relatives,19.0,Male,Black_Negro,Never_married_single,Yes_in_school,1_to_3_years_of_college,Public_school,20.0,8.0,6000.0,6000.0,0,0.0,164.0,Moved_place_not_reported,0,P
Rented,999999.0,1000.0,119400.0,1,1,1,1,0,0,0,0,2,1,4,1,0,1,1,Head_Householder,30.0,Male,White,Married_spouse_present,No_not_in_school,1_to_3_years_of_college,Not_enrolled,41.0,68.0,40000.0,40000.0,0,0.0,501.0,Moved_place_not_reported,1,P
Owned_or_being_bought_(loan),400000.0,0.0,73410.0,1,1,1,1,0,0,0,0,1,1,4,2,0,1,0,Spouse,46.0,Female,White,Married_spouse_present,Yes_in_school,4+_years_of_college,Private_school_(19601990),31.0,73.0,5000.0,0.0,0,0.0,501.0,Same_house,0,P
Owned_or_being_bought_(loan),400000.0,0.0,223216.0,1,1,1,1,0,0,0,0,1,1,3,1,0,1,0,Spouse,48.0,Female,White,Married_spouse_present,No_not_in_school,1_to_3_years_of_college,Not_enrolled,22.0,51.0,2500.0,0.0,0,0.0,501.0,Same_house,0,P
Rented,999999.0,512.0,53380.0,1,2,2,2,0,0,0,0,2,1,7,3,0,1,0,Head_Householder,64.0,Male,White,Married_spouse_present,No_not_in_school,Grade_1-4,Not_enrolled,9.0,6.0,5980.0,5980.0,0,0.0,260.0,Moved_place_not_reported,1,P
Owned_or_being_bought_(loan),350000.0,0.0,53140.0,1,1,1,1,2,1,1,1,0,0,5,0,0,1,2,Child,5.0,Male,White,Never_married_single,Yes_in_school,None_or_preschool,Public_school,0.0,0.0,0.0,999999.0,999999,99999.0,359.0,Moved_place_not_reported,0,P
Rented,999999.0,537.0,24600.0,1,1,1,1,1,1,2,1,0,0,5,0,0,1,1,Child,8.0,Male,White,Never_married_single,Yes_in_school,Grade_1-4,Public_school,0.0,0.0,0.0,999999.0,999999,99999.0,162.0,Same_house,0,P
Rented,999999.0,875.0,8758.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Head_Householder,71.0,Female,White,Divorced,No_not_in_school,Grade_12,Not_enrolled,0.0,0.0,8758.0,0.0,0,8758.0,147.0,Same_house,5,P
Rented,999999.0,875.0,24000.0,1,1,1,1,0,0,0,0,2,1,4,2,0,1,0,Head_Householder,55.0,Male,White,Married_spouse_present,No_not_in_school,Grade_9,Not_enrolled,0.0,0.0,24000.0,0.0,0,0.0,191.0,Moved_place_not_reported,1,P
Owned_or_being_bought_(loan),350000.0,0.0,116772.0,1,0,1,0,0,0,0,0,0,0,2,1,0,1,0,Head_Householder,82.0,Female,White,Widowed,No_not_in_school,1_to_3_years_of_college,Not_enrolled,0.0,0.0,53764.0,0.0,0,10175.0,501.0,Same_house,8,P
Rented,999999.0,1000.0,5000.0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,Partner_friend_visitor,28.0,Male,White,Never_married_single,No_not_in_school,1_to_3_years_of_college,Not_enrolled,30.0,67.0,10000.0,10000.0,0,0.0,155.0,Moved_place_not_reported,0,P
Owned_or_being_bought_(loan),400000.0,0.0,52598.0,1,0,1,0,0,0,0,0,0,0,3,2,0,1,0,Head_Householder,49.0,Female,White,Divorced,No_not_in_school,4+_years_of_college,Not_enrolled,39.0,81.0,47991.0,2605.0,0,0.0,501.0,Same_house,6,P
Rented,999999.0,625.0,14500.0,1,0,1,0,1,1,0,0,0,0,4,0,0,1,2,Child,17.0,Male,White,Never_married_single,Yes_in_school,Grade_10,Public_school,0.0,0.0,0.0,0.0,0,0.0,112.0,Moved_place_not_reported,0,P
Rented,999999.0,875.0,2400.0,1,0,1,0,0,0,0,0,0,0,2,1,1,1,0,Head_Householder,20.0,Female,White,Separated,No_not_in_school,1_to_3_years_of_college,Not_enrolled,26.0,52.0,2400.0,2400.0,0,0.0,28.0,Moved_place_not_reported,1,P
Rented,999999.0,725.0,14000.0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Head_Householder,26.0,Male,Black_Negro,Never_married_single,No_not_in_school,1_to_3_years_of_college,Not_enrolled,25.0,15.0,14000.0,14000.0,0,0.0,217.0,Moved_place_not_reported,2,N
Owned_or_being_bought_(loan),137500.0,0.0,61961.0,1,1,2,1,2,1,1,1,0,0,12,3,3,1,5,Child,20.0,Female,White,Married_spouse_absent,No_not_in_school,Grade_11,Not_enrolled,25.0,44.0,0.0,0.0,0,0.0,249.0,Moved_place_not_reported,0,P
Owned_or_being_bought_(loan),400000.0,0.0,182118.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Head_Householder,66.0,Male,White,Never_married_single,No_not_in_school,4+_years_of_college,Not_enrolled,22.0,32.0,182118.0,0.0,0,0.0,501.0,Same_house,6,P
Owned_or_being_bought_(loan),187500.0,0.0,73000.0,1,1,1,1,2,1,1,1,0,0,7,0,0,1,4,Child,17.0,Female,White,Never_married_single,Yes_in_school,Grade_10,Public_school,14.0,17.0,5000.0,5000.0,0,0.0,380.0,Same_house,0,P
Rented,999999.0,112.0,54400.0,1,1,1,1,2,1,1,1,0,0,6,0,0,1,3,Child,21.0,Female,White,Never_married_single,Yes_in_school,1_to_3_years_of_college,Public_school,26.0,72.0,800.0,800.0,0,0.0,305.0,Same_house,0,P
Owned_or_being_bought_(loan),112500.0,0.0,67095.0,1,0,0,1,0,0,0,0,0,0,2,1,0,1,0,Head_Householder,65.0,Male,White,Widowed,No_not_in_school,1_to_3_years_of_college,Not_enrolled,48.0,87.0,50000.0,50000.0,0,0.0,501.0,Same_house,7,P
Rented,999999.0,575.0,19800.0,1,1,1,1,2,1,1,1,0,0,6,0,0,1,3,Child,10.0,Female,White,Never_married_single,No_not_in_school,Grade_5-8,Not_enrolled,0.0,0.0,0.0,999999.0,999999,99999.0,120.0,Moved_place_not_reported,0,P
Owned_or_being_bought_(loan),162500.0,0.0,90000.0,1,1,1,1,2,1,1,1,0,0,7,0,0,1,4,Child,7.0,Female,White,Never_married_single,Yes_in_school,Grade_1-4,Public_school,0.0,0.0,0.0,999999.0,999999,99999.0,455.0,Moved_place_not_reported,0,P
Owned_or_being_bought_(loan),350000.0,0.0,50350.0,1,1,1,1,0,0,0,0,1,1,3,1,0,1,0,Spouse,46.0,Female,Japanese,Married_spouse_present,No_not_in_school,Grade_12,Not_enrolled,0.0,0.0,0.0,0.0,0,0.0,501.0,Same_house,0,P
Owned_or_being_bought_(loan),225000.0,0.0,14382.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Head_Householder,70.0,Female,White,Widowed,No_not_in_school,1_to_3_years_of_college,Not_enrolled,35.0,62.0,14382.0,0.0,0,9600.0,242.0,Same_house,7,N
Rented,999999.0,625.0,12000.0,1,1,1,1,0,0,0,0,2,1,3,1,1,1,0,Head_Householder,32.0,Male,Other_Asian_or_Pacific,Married_spouse_present,No_not_in_school,Grade_12,Not_enrolled,22.0,18.0,12000.0,12000.0,0,0.0,120.0,Moved_place_not_reported,1,P
Owned_or_being_bought_(loan),162500.0,0.0,26207.0,1,1,0,0,0,0,0,0,1,1,2,0,0,1,0,Spouse,66.0,Female,White,Married_spouse_present,No_not_in_school,4+_years_of_college,Not_enrolled,0.0,0.0,7073.0,0.0,0,3515.0,350.0,Same_house,0,P
Rented,999999.0,575.0,44193.0,1,1,2,1,2,1,1,1,0,0,7,3,1,1,1,Child,26.0,Female,White,Separated,No_not_in_school,Grade_11,Not_enrolled,0.0,0.0,15220.0,0.0,0,8500.0,223.0,Same_house,0,P
Rented,999999.0,675.0,37900.0,1,0,1,0,1,1,0,0,0,0,4,0,0,1,2,Child,8.0,Female,Black_Negro,Never_married_single,Yes_in_school,Grade_1-4,Public_school,0.0,0.0,0.0,999999.0,999999,99999.0,301.0,Moved_place_not_reported,0,P
Rented,999999.0,675.0,13080.0,2,0,1,0,0,0,0,0,0,0,1,0,0,2,0,Partner_friend_visitor,27.0,Male,White,Never_married_single,No_not_in_school,Grade_11,Not_enrolled,21.0,8.0,12000.0,12000.0,0,0.0,186.0,Moved_place_not_reported,0,P
Rented,999999.0,187.0,1635.0,1,0,1,0,1,1,0,0,0,0,3,0,0,1,1,Child,6.0,Male,White,Never_married_single,Yes_in_school,Grade_1-4,Public_school,0.0,0.0,0.0,999999.0,999999,99999.0,16.0,Moved_place_not_reported,0,P
Rented,999999.0,625.0,6400.0,1,0,2,0,1,1,0,0,0,0,10,0,0,1,6,Child,5.0,Female,White,Never_married_single,Yes_in_school,None_or_preschool,Public_school,0.0,0.0,0.0,999999.0,999999,99999.0,26.0,Moved_place_not_reported,0,P
Rented,999999.0,412.0,52000.0,1,1,0,0,0,0,0,0,2,1,3,0,0,1,1,Head_Householder,26.0,Male,Other_Asian_or_Pacific,Married_spouse_present,No_not_in_school,Grade_12,Not_enrolled,31.0,33.0,32000.0,32000.0,0,0.0,501.0,Same_house,2,P
Owned_or_being_bought_(loan),225000.0,0.0,48556.0,1,1,1,1,0,0,0,0,1,1,4,2,2,1,0,Spouse,43.0,Female,White,Married_spouse_present,No_not_in_school,Grade_12,Not_enrolled,0.0,0.0,300.0,0.0,0,0.0,386.0,Same_house,0,P
Owned_or_being_bought_(loan),187500.0,0.0,70000.0,1,1,0,0,0,0,0,0,2,1,2,0,0,1,0,Head_Householder,55.0,Male,White,Married_spouse_present,No_not_in_school,4+_years_of_college,Not_enrolled,41.0,68.0,51000.0,31000.0,0,0.0,501.0,Same_house,5,P
Rented,999999.0,875.0,28125.0,1,1,1,1,0,0,0,0,0,0,13,0,0,1,5,Sibling,21.0,Male,White,Never_married_single,No_not_in_school,Grade_5-8,Not_enrolled,25.0,18.0,224.0,224.0,0,0.0,117.0,Moved_place_not_reported,0,P
Owned_or_being_bought_(loan),112500.0,0.0,52737.0,1,1,1,1,2,1,1,1,0,0,4,0,0,1,1,Child,38.0,Male,White,Divorced,No_not_in_school,Grade_12,Not_enrolled,34.0,53.0,3225.0,3225.0,0,0.0,412.0,Moved_place_not_reported,0,P
Owned_or_being_bought_(loan),187500.0,0.0,31293.0,1,1,0,0,0,0,0,0,1,1,2,0,0,1,0,Spouse,64.0,Female,White,Married_spouse_present,No_not_in_school,Grade_12,Not_enrolled,0.0,0.0,4080.0,0.0,0,4080.0,377.0,Same_house,0,P
Owned_or_being_bought_(loan),22500.0,0.0,3511.0,1,1,1,1,2,1,1,1,0,0,3,0,0,1,0,Child,22.0,Male,White,Never_married_single,Yes_in_school,Grade_12,Public_school,0.0,0.0,0.0,0.0,0,0.0,36.0,Same_house,0,P
Owned_or_being_bought_(loan),27500.0,0.0,24062.0,1,1,1,1,0,0,0,0,2,1,3,1,1,1,0,Head_Householder,36.0,Male,Chinese,Married_spouse_present,No_not_in_school,4+_years_of_college,Not_enrolled,37.0,78.0,18950.0,16200.0,0,0.0,241.0,Moved_place_not_reported,2,P
Rented,999999.0,1000.0,23200.0,5,1,0,1,0,0,0,0,2,1,2,0,0,1,0,Head_Householder,41.0,Male,White,Married_spouse_present,No_not_in_school,None_or_preschool,Not_enrolled,20.0,9.0,1200.0,1200.0,1200,0.0,279.0,Same_house,2,P
Rented,999999.0,675.0,13100.0,1,1,1,1,2,1,1,1,0,0,7,0,0,1,4,Child,9.0,Male,White,Never_married_single,Yes_in_school,Grade_1-4,Public_school,0.0,0.0,0.0,999999.0,999999,99999.0,71.0,Moved_place_not_reported,0,P
Owned_or_being_bought_(loan),137500.0,0.0,83043.0,1,0,1,0,1,1,0,0,0,0,6,0,0,1,3,Child,27.0,Female,Black_Negro,Never_married_single,No_not_in_school,Grade_12,Not_enrolled,24.0,44.0,11009.0,5525.0,0,0.0,466.0,Same_house,0,N
Owned_or_being_bought_(loan),187500.0,0.0,5000.0,2,1,0,0,0,0,0,0,1,2,2,0,0,1,0,Spouse,49.0,Male,White,Married_spouse_present,No_not_in_school,Grade_12,Not_enrolled,26.0,47.0,5000.0,0.0,0,0.0,60.0,Same_house,0,P
